Ge-73(n,g) ENDFB-8.0
919.753 62.8458
919.824 65.8073
919.896 68.4703
919.942 70.0143
919.988 71.3988
920.034 72.6212
920.080 73.6629
920.134 74.6515
920.189 75.3676
920.244 75.8124
920.300 75.9583
920.322 75.9323
920.395 75.5159
920.467 74.6013
920.521 73.6016
920.576 72.3474
920.629 70.8725
920.682 69.1784
920.755 66.5495
920.828 63.5993
920.881 61.2634
920.935 58.8078
921.041 53.6359
921.148 48.2584
921.255 42.8538
921.342 38.5191
921.430 34.3414
921.517 30.3791
921.561 28.4931
921.605 26.6808
921.658 24.5603
921.711 22.5535
921.765 20.6632
921.818 18.8909
921.872 17.2367
921.925 15.6993
921.978 14.2763
922.032 12.9669
922.061 12.2950
922.090 11.6566
922.119 11.0484
922.148 10.4697
922.177 9.91764
922.206 9.39521
922.236 8.89951
922.265 8.42961
922.294 7.98307
922.323 7.56198
922.352 7.16382
922.381 6.78763
922.410 6.43246
922.439 6.09737
922.468 5.78143
922.498 5.48374
922.524 5.22589
922.551 4.98197
922.578 4.75134
922.604 4.53334
922.631 4.32737
922.658 4.13281
922.684 3.94908
922.711 3.77563
922.738 3.61190
922.765 3.45738
922.791 3.31156
922.818 3.17397
922.845 3.04414
922.871 2.92163
922.898 2.80602
922.925 2.69692
922.951 2.59394
922.978 2.49671
923.005 2.40490
923.032 2.31818
923.058 2.23624
923.085 2.15879
923.138 2.01627
923.192 1.88858
923.245 1.77395
923.299 1.67078
923.352 1.57785
923.405 1.49358
923.459 1.41709
923.512 1.34744
923.565 1.28382
923.619 1.22550
923.672 1.17189
923.726 1.12244
923.779 1.07678
923.832 1.03432
923.886 0.994806
923.939 0.957934
923.993 0.923440
924.046 0.891091
924.099 0.860685
924.206 0.805067
924.293 0.763950
924.381 0.726276
924.468 0.691621
924.556 0.659668
924.643 0.630049
924.730 0.602549
924.818 0.576953
924.905 0.553103
924.992 0.530782
925.080 0.509878
925.167 0.490267
925.255 0.471858
925.429 0.438180
925.604 0.408183
925.711 0.391423
925.818 0.375733
925.924 0.361021
926.031 0.347205
926.245 0.321975
926.458 0.299554
926.672 0.279512
926.885 0.261536
927.099 0.245332
927.312 0.230685
927.584 0.213976
927.856 0.199133
928.128 0.185886
928.400 0.174012
928.671 0.163324
928.943 0.153667
929.215 0.144911
929.487 0.136945
929.914 0.125802
930.341 0.116092
930.768 0.107576
931.195 0.100066
931.622 0.0934101
932.050 0.0874827
932.477 0.0821810
932.904 0.0774199
933.447 0.0720302
933.991 0.0672829
934.535 0.0630803
935.078 0.0593435
935.622 0.0560055
936.165 0.0530091
936.709 0.0503079
937.253 0.0478648
938.107 0.0444746
938.961 0.0415483
939.815 0.0390058
940.670 0.0367837
941.524 0.0348312
942.378 0.0331076
943.232 0.0315793
944.086 0.0302189
945.484 0.0282976
946.882 0.0266926
948.280 0.0253343
949.678 0.0241771
951.076 0.0231895
952.474 0.0223438
953.871 0.0216178
955.269 0.0209936
957.444 0.0201920
959.618 0.0195609
961.792 0.0190701
963.967 0.0187031
966.141 0.0184269
968.316 0.0182373
970.490 0.0181255
972.665 0.0180847
975.771 0.0181410
978.877 0.0183256
981.984 0.0186376
985.090 0.0190846
988.196 0.0196821
991.302 0.0204531
994.409 0.0214316
995.962 0.0220093
997.515 0.0226693
998.758 0.0232402
1000.00 0.0238922
1000.00 0.0238928
1000.01 0.0238950
1000.01 0.0238972
1000.02 0.0239016
1000.03 0.0239099
1000.06 0.0239265
1000.12 0.0239599
1000.24 0.0240278
1000.48 0.0241651
1000.97 0.0244484
1001.93 0.0250517
1002.90 0.0257099
1003.86 0.0264282
1004.82 0.0272163
1005.79 0.0280821
1006.75 0.0290388
1007.72 0.0300981
1008.68 0.0312790
1009.65 0.0325995
1010.61 0.0340876
1011.58 0.0357718
1012.54 0.0376955
1013.02 0.0387608
1013.50 0.0399056
1013.99 0.0411412
1014.47 0.0424725
1014.95 0.0439135
1015.43 0.0454776
1015.92 0.0471837
1016.40 0.0490429
1016.88 0.0510796
1017.36 0.0533187
1017.85 0.0557948
1018.33 0.0585330
1018.81 0.0615802
1019.29 0.0649874
1019.77 0.0688248
1020.26 0.0731530
1020.74 0.0780737
1021.22 0.0837052
1021.46 0.0868461
1021.70 0.0902112
1021.94 0.0938383
1022.19 0.0977563
1022.43 0.101998
1022.67 0.106601
1022.91 0.111609
1023.15 0.117072
1023.39 0.123074
1023.63 0.129633
1023.87 0.136853
1024.11 0.144827
1024.36 0.153666
1024.60 0.163502
1024.84 0.174494
1025.08 0.186833
1025.32 0.200812
1025.56 0.216603
1025.80 0.234611
1026.04 0.255279
1026.16 0.266827
1026.28 0.279160
1026.41 0.292578
1026.53 0.306964
1026.65 0.322681
1026.77 0.339607
1026.89 0.358183
1027.01 0.378286
1027.13 0.400465
1027.25 0.424810
1027.37 0.451613
1027.49 0.480962
1027.61 0.513747
1027.73 0.549901
1027.85 0.590598
1027.97 0.635843
1028.09 0.687223
1028.15 0.715150
1028.21 0.744891
1028.27 0.777151
1028.33 0.811055
1028.39 0.847315
1028.45 0.886153
1028.52 0.928541
1028.58 0.973375
1028.64 1.02164
1028.70 1.07371
1028.76 1.13095
1028.82 1.19197
1028.88 1.25820
1028.94 1.33024
1029.00 1.41018
1029.06 1.49621
1029.12 1.59053
1029.18 1.69423
1029.24 1.81062
1029.30 1.93741
1029.36 2.07822
1029.39 2.15453
1029.42 2.23518
1029.45 2.32343
1029.48 2.41396
1029.51 2.50996
1029.54 2.61185
1029.57 2.72014
1029.60 2.83537
1029.63 2.95815
1029.66 3.08915
1029.69 3.23394
1029.72 3.38404
1029.75 3.54490
1029.78 3.71758
1029.81 3.90325
1029.84 4.10325
1029.87 4.31908
1029.90 4.55246
1029.93 4.81410
1029.96 5.08942
1029.99 5.38908
1030.02 5.71599
1030.05 6.07357
1030.08 6.46572
1030.11 6.89703
1030.14 7.37283
1030.17 7.91791
1030.20 8.50475
1030.22 8.82280
1030.23 9.15890
1030.25 9.51445
1030.26 9.89094
1030.28 10.2900
1030.29 10.7136
1030.31 11.1635
1030.32 11.6421
1030.34 12.1519
1030.35 12.6954
1030.37 13.2758
1030.38 13.8963
1030.40 14.6066
1030.41 15.3225
1030.43 16.0913
1030.44 16.9185
1030.46 17.8098
1030.47 18.7720
1030.49 19.8125
1030.50 20.9400
1030.52 22.1640
1030.53 23.4955
1030.55 24.9471
1030.56 25.7753
1030.56 26.5331
1030.57 27.4396
1030.58 28.2701
1030.59 29.2646
1030.59 30.1769
1030.60 31.2707
1030.61 32.2754
1030.62 33.4815
1030.62 34.5909
1030.63 35.9244
1030.64 37.3330
1030.65 38.8219
1030.65 40.1952
1030.66 41.8509
1030.67 43.3803
1030.68 45.2269
1030.68 46.9352
1030.69 49.0008
1030.70 50.9145
1030.71 53.2320
1030.71 55.3822
1030.72 57.9900
1030.73 60.4130
1030.74 63.3559
1030.74 66.0942
1030.75 69.4244
1030.76 72.5269
1030.77 76.3047
1030.77 79.8280
1030.78 84.1224
1030.79 88.1308
1030.80 93.0194
1030.80 97.5844
1030.81 103.153
1030.82 108.351
1030.83 114.689
1030.83 120.599
1030.84 127.794
1030.85 134.489
1030.86 142.614
1030.86 150.146
1030.87 160.414
1030.88 170.086
1030.89 181.549
1030.90 192.209
1030.91 204.644
1030.92 215.982
1030.93 240.300
1030.94 252.808
1030.95 263.363
1030.96 274.254
1030.97 282.747
1030.98 290.606
1030.98 295.808
1030.99 298.111
1030.99 299.397
1031.00 300.432
1031.01 300.025
1031.01 299.118
1031.02 295.801
1031.02 292.757
1031.03 289.821
1031.03 282.732
1031.04 273.089
1031.05 263.343
1031.06 251.424
1031.07 240.277
1031.09 215.957
1031.10 192.183
1031.11 180.220
1031.12 170.060
1031.13 159.215
1031.14 150.120
1031.14 142.589
1031.15 135.452
1031.16 128.703
1031.16 122.330
1031.17 116.319
1031.18 110.654
1031.19 105.320
1031.19 100.997
1031.20 96.2302
1031.21 91.7443
1031.21 87.5226
1031.22 84.1022
1031.23 80.3291
1031.23 76.7759
1031.24 73.4286
1031.25 70.7132
1031.25 67.7134
1031.26 64.8836
1031.27 62.2125
1031.27 60.0415
1031.28 57.6382
1031.29 55.3659
1031.30 51.4648
1031.31 49.5219
1031.31 47.6802
1031.33 44.5073
1031.34 41.4142
1031.35 38.8086
1031.37 36.2566
1031.38 34.0967
1031.39 31.9718
1031.41 30.1654
1031.42 28.3807
1031.43 26.8572
1031.45 25.3460
1031.46 24.0510
1031.48 22.7617
1031.49 21.6528
1031.50 20.5450
1031.52 19.5891
1031.53 18.6309
1031.54 17.8017
1031.56 16.9679
1031.57 16.2443
1031.58 15.5147
1031.60 14.8798
1031.61 14.2380
1031.62 13.6780
1031.64 13.1107
1031.65 12.6146
1031.66 12.1108
1031.68 11.6692
1031.69 11.2199
1031.70 10.8254
1031.73 10.0691
1031.76 9.38883
1031.79 8.77484
1031.81 8.21885
1031.84 7.71385
1031.87 7.25383
1031.89 6.83365
1031.92 6.44887
1031.95 6.09565
1031.97 5.77066
1032.00 5.47097
1032.03 5.19405
1032.06 4.93767
1032.08 4.69984
1032.11 4.47883
1032.14 4.27310
1032.16 4.08128
1032.19 3.90215
1032.22 3.73461
1032.24 3.57770
1032.27 3.43053
1032.30 3.29232
1032.33 3.16236
1032.35 3.04001
1032.38 2.92469
1032.41 2.81586
1032.43 2.71306
1032.49 2.52383
1032.54 2.35395
1032.60 2.20087
1032.65 2.06246
1032.70 1.93691
1032.76 1.82267
1032.81 1.71843
1032.87 1.62306
1032.92 1.53404
1032.97 1.45373
1033.03 1.37972
1033.08 1.31138
1033.14 1.24813
1033.19 1.18948
1033.24 1.13501
1033.30 1.08432
1033.35 1.03708
1033.41 0.992970
1033.46 0.951732
1033.51 0.913120
1033.57 0.876917
1033.62 0.842926
1033.68 0.810972
1033.73 0.780896
1033.84 0.725817
1033.95 0.676693
1034.05 0.632699
1034.16 0.593149
1034.27 0.557468
1034.38 0.525170
1034.49 0.495845
1034.59 0.469142
1034.70 0.444544
1034.81 0.422243
1034.92 0.401779
1035.03 0.382959
1035.14 0.365614
1035.24 0.349596
1035.35 0.334775
1035.46 0.321038
1035.57 0.308284
1035.68 0.296423
1035.78 0.285376
1035.89 0.275073
1036.00 0.265449
1036.11 0.256450
1036.32 0.240125
1036.54 0.225687
1036.76 0.212983
1036.97 0.201710
1037.19 0.191674
1037.40 0.182714
1037.62 0.174695
1037.84 0.167503
1038.05 0.161042
1038.27 0.155203
1038.49 0.149969
1038.70 0.145252
1038.92 0.141000
1039.13 0.137166
1039.35 0.133712
1039.57 0.130604
1039.78 0.127812
1040.00 0.125298
1040.21 0.123063
1040.65 0.119316
1041.08 0.116424
1041.51 0.114288
1041.94 0.112825
1042.38 0.111984
1042.81 0.111718
1043.24 0.111999
1043.67 0.112812
1044.10 0.114146
1044.54 0.116008
1044.97 0.118409
1045.40 0.121383
1045.83 0.124950
1046.27 0.129162
1046.70 0.134080
1047.13 0.139791
1047.56 0.146365
1047.99 0.153929
1048.43 0.162626
1048.64 0.167476
1048.86 0.172656
1049.08 0.178219
1049.29 0.184195
1049.51 0.190620
1049.72 0.197535
1049.94 0.204986
1050.16 0.213022
1050.37 0.221745
1050.59 0.231137
1050.80 0.241313
1051.02 0.252356
1051.24 0.264363
1051.45 0.277443
1051.67 0.291723
1051.88 0.307350
1052.10 0.324576
1052.32 0.343440
1052.53 0.364248
1052.75 0.387274
1052.97 0.412836
1053.18 0.441318
1053.40 0.473174
1053.51 0.490536
1053.61 0.508955
1053.72 0.528707
1053.83 0.549525
1053.94 0.571693
1054.05 0.595328
1054.15 0.620563
1054.26 0.647544
1054.37 0.676435
1054.48 0.707421
1054.59 0.740707
1054.69 0.776527
1054.80 0.815144
1054.91 0.856854
1055.02 0.901998
1055.13 0.950960
1055.23 1.00418
1055.34 1.06218
1055.45 1.12614
1055.56 1.19558
1055.67 1.27185
1055.78 1.35587
1055.88 1.44874
1055.99 1.55173
1056.10 1.66636
1056.15 1.72860
1056.21 1.79446
1056.26 1.86423
1056.32 1.93821
1056.37 2.01677
1056.42 2.10028
1056.48 2.18916
1056.53 2.28389
1056.59 2.38498
1056.64 2.49303
1056.69 2.60867
1056.75 2.73265
1056.80 2.86577
1056.86 3.00895
1056.91 3.16324
1056.96 3.32980
1057.02 3.50997
1057.07 3.70527
1057.13 3.92153
1057.18 4.15291
1057.23 4.40548
1057.26 4.54053
1057.29 4.68190
1057.32 4.82999
1057.34 4.98525
1057.37 5.14812
1057.40 5.31912
1057.42 5.49879
1057.45 5.68773
1057.48 5.88658
1057.50 6.09604
1057.53 6.31687
1057.56 6.54991
1057.59 6.79608
1057.61 7.05636
1057.64 7.33184
1057.67 7.62374
1057.69 7.93335
1057.72 8.26215
1057.75 8.61172
1057.77 8.98385
1057.80 9.38050
1057.83 9.80384
1057.86 10.2563
1057.88 10.7406
1057.91 11.2597
1057.94 11.8171
1057.96 12.4164
1057.99 13.0621
1058.02 13.7589
1058.04 14.5123
1058.07 15.3284
1058.10 16.2143
1058.13 17.1782
1058.14 17.7116
1058.15 18.2290
1058.17 18.8117
1058.18 19.3776
1058.19 20.0155
1058.21 20.6360
1058.22 21.3363
1058.23 22.0183
1058.25 22.7892
1058.26 23.5411
1058.27 24.3921
1058.29 25.2232
1058.30 26.1655
1058.31 27.0873
1058.33 28.1339
1058.34 29.1594
1058.36 30.3258
1058.37 31.4706
1058.38 32.7749
1058.40 34.0575
1058.41 35.5215
1058.42 36.9638
1058.44 38.6134
1058.45 40.2416
1058.46 42.1077
1058.48 43.9534
1058.49 46.0731
1058.50 48.1743
1058.52 50.5925
1058.53 52.9949
1058.54 55.7659
1058.56 58.5249
1058.57 61.7145
1058.58 64.8972
1058.60 68.5848
1058.61 72.2725
1058.63 76.5543
1058.64 80.8448
1058.65 85.8361
1058.67 90.8465
1058.68 96.6842
1058.69 102.552
1058.71 109.395
1058.72 116.277
1058.73 124.303
1058.75 132.369
1058.76 141.764
1058.77 151.182
1058.79 162.111
1058.80 173.013
1058.81 184.648
1058.83 196.032
1058.84 209.028
1058.85 221.583
1058.86 235.690
1058.88 249.052
1058.90 277.164
1058.91 291.379
1058.93 303.839
1058.94 316.228
1058.95 326.267
1058.96 335.221
1058.98 341.384
1058.98 343.941
1058.99 345.488
1059.00 346.734
1059.01 346.305
1059.01 345.264
1059.03 341.367
1059.04 334.588
1059.05 326.236
1059.06 315.289
1059.08 303.798
1059.09 290.262
1059.10 277.116
1059.13 249.000
1059.15 221.531
1059.16 207.953
1059.18 195.980
1059.19 183.676
1059.20 172.963
1059.21 163.692
1059.22 154.943
1059.23 146.703
1059.24 139.641
1059.25 132.325
1059.27 125.461
1059.28 119.025
1059.29 113.526
1059.30 107.840
1059.31 102.513
1059.32 97.5198
1059.33 93.2527
1059.34 88.8383
1059.35 85.0628
1059.36 81.1537
1059.37 77.8071
1059.38 74.3384
1059.39 71.0773
1059.40 68.0092
1059.41 65.3762
1059.43 62.6402
1059.44 60.0608
1059.45 57.6273
1059.46 55.5332
1059.47 53.3512
1059.48 51.2881
1059.50 47.6516
1059.52 44.3709
1059.54 41.4033
1059.56 38.5903
1059.59 36.1546
1059.61 33.8340
1059.63 31.8146
1059.65 29.8814
1059.67 28.1913
1059.69 26.6371
1059.71 25.2048
1059.74 23.8220
1059.76 22.6033
1059.78 21.4222
1059.80 20.3775
1059.82 19.3615
1059.84 18.4597
1059.86 17.6185
1059.88 16.8327
1059.91 16.0638
1059.93 15.3772
1059.95 14.7036
1059.97 14.1005
1059.99 13.5072
1060.01 12.9748
1060.03 12.4729
1060.06 11.9993
1060.08 11.5313
1060.10 11.1094
1060.12 10.6916
1060.14 10.3142
1060.18 9.60091
1060.23 8.97288
1060.27 8.39134
1060.31 7.86432
1060.36 7.38525
1060.40 6.95825
1060.44 6.55824
1060.48 6.19170
1060.53 5.85501
1060.57 5.55197
1060.61 5.26544
1060.65 5.00055
1060.70 4.75517
1060.74 4.53255
1060.78 4.32048
1060.83 4.12299
1060.87 3.93877
1060.91 3.77055
1060.95 3.60928
1061.00 3.45819
1061.04 3.31644
1061.08 3.18628
1061.12 3.06085
1061.17 2.94272
1061.21 2.83135
1061.25 2.72861
1061.30 2.62916
1061.34 2.53509
1061.42 2.36352
1061.51 2.20724
1061.59 2.06767
1061.68 1.93967
1061.77 1.82463
1061.85 1.71848
1061.94 1.62255
1062.02 1.53356
1062.11 1.45273
1062.19 1.37740
1062.28 1.30867
1062.36 1.24434
1062.45 1.18541
1062.54 1.13005
1062.62 1.07914
1062.71 1.03115
1062.79 0.986880
1062.88 0.945010
1062.96 0.906269
1063.05 0.869524
1063.13 0.835430
1063.22 0.803007
1063.30 0.772848
1063.39 0.744095
1063.48 0.717287
1063.56 0.691673
1063.65 0.667738
1063.82 0.623365
1063.99 0.583472
1064.16 0.547477
1064.33 0.514888
1064.50 0.485291
1064.67 0.458330
1064.84 0.433702
1065.01 0.411146
1065.19 0.390437
1065.36 0.371379
1065.53 0.353801
1065.70 0.337556
1065.87 0.322511
1066.04 0.308552
1066.21 0.295578
1066.38 0.283498
1066.55 0.272233
1066.72 0.261711
1066.90 0.251869
1067.07 0.242649
1067.24 0.234002
1067.41 0.225880
1067.58 0.218243
1067.75 0.211053
1068.09 0.197882
1068.43 0.186132
1068.78 0.175608
1069.12 0.166149
1069.46 0.157616
1069.80 0.149897
1070.14 0.142911
1070.49 0.136536
1070.83 0.130721
1071.17 0.125404
1071.51 0.120533
1071.85 0.116060
1072.20 0.111946
1072.54 0.108155
1072.88 0.104656
1073.22 0.101421
1073.56 0.0984267
1073.91 0.0956515
1074.25 0.0930762
1074.93 0.0884592
1075.61 0.0844656
1076.30 0.0809909
1076.98 0.0779655
1077.67 0.0753275
1078.35 0.0730258
1079.03 0.0710179
1079.72 0.0692684
1080.40 0.0677474
1081.09 0.0664316
1081.77 0.0652959
1082.45 0.0643243
1083.14 0.0635011
1083.82 0.0628133
1085.19 0.0617998
1086.56 0.0612108
1087.93 0.0609927
1089.29 0.0611062
1090.66 0.0615231
1092.03 0.0622236
1093.40 0.0631966
1094.76 0.0644361
1096.13 0.0659415
1097.50 0.0677159
1098.87 0.0697715
1100.24 0.0721211
1101.60 0.0747838
1102.97 0.0777818
1104.34 0.0811499
1105.71 0.0849232
1107.07 0.0891465
1108.44 0.0938740
1109.81 0.0991707
1111.18 0.105115
1112.55 0.111801
1113.91 0.119337
1114.60 0.123472
1115.28 0.127875
1115.97 0.132569
1116.65 0.137579
1117.33 0.142932
1118.02 0.148661
1118.70 0.154798
1119.38 0.161374
1120.07 0.168450
1120.75 0.176067
1121.44 0.184280
1122.12 0.193153
1122.80 0.202755
1123.49 0.213170
1124.17 0.224491
1124.86 0.236806
1125.54 0.250275
1126.22 0.265025
1126.91 0.281221
1127.59 0.299060
1128.28 0.318771
1128.96 0.340624
1129.30 0.352452
1129.64 0.364942
1129.99 0.378142
1130.33 0.392108
1130.67 0.406901
1131.01 0.422586
1131.35 0.439238
1131.70 0.456937
1132.04 0.475772
1132.38 0.495844
1132.72 0.517262
1133.06 0.540150
1133.41 0.564645
1133.75 0.590901
1134.09 0.619091
1134.43 0.649410
1134.77 0.682076
1135.12 0.717338
1135.46 0.755478
1135.80 0.796692
1136.14 0.841587
1136.48 0.890469
1136.65 0.916554
1136.82 0.943823
1137.00 0.972348
1137.17 1.00221
1137.34 1.03349
1137.51 1.06628
1137.68 1.10067
1137.85 1.13679
1138.02 1.17473
1138.19 1.21463
1138.36 1.25662
1138.53 1.30085
1138.71 1.34748
1138.88 1.39669
1139.05 1.44867
1139.22 1.50363
1139.39 1.56179
1139.56 1.62343
1139.73 1.68880
1139.90 1.75823
1140.07 1.83204
1140.24 1.91061
1140.42 1.99437
1140.59 2.08376
1140.76 2.17930
1140.93 2.28157
1141.10 2.39120
1141.27 2.50819
1141.44 2.63472
1141.61 2.77103
1141.78 2.91813
1141.95 3.07719
1142.12 3.24952
1142.30 3.43659
1142.47 3.64012
1142.64 3.86206
1142.81 4.10464
1142.98 4.37044
1143.07 4.51383
1143.15 4.66247
1143.24 4.82032
1143.32 4.98419
1143.41 5.15846
1143.49 5.33964
1143.58 5.53262
1143.66 5.73356
1143.75 5.94794
1143.83 6.17153
1143.92 6.41047
1144.01 6.66011
1144.09 6.92735
1144.18 7.20708
1144.26 7.50708
1144.35 7.82169
1144.43 8.15977
1144.52 8.51501
1144.60 8.89753
1144.69 9.30030
1144.78 9.73490
1144.86 10.1935
1144.95 10.6894
1145.03 11.2139
1145.12 11.7823
1145.20 12.3848
1145.29 13.0392
1145.37 13.7343
1145.46 14.4911
1145.54 15.2968
1145.63 16.1758
1145.72 17.1135
1145.80 18.1384
1145.89 19.2336
1145.97 20.4327
1146.06 21.7157
1146.14 23.1216
1146.23 24.6267
1146.31 26.2760
1146.40 28.0405
1146.49 29.9711
1146.57 32.0316
1146.66 34.2505
1146.74 36.6329
1146.82 38.9954
1146.90 41.4987
1146.98 44.1360
1147.06 46.8591
1147.13 49.7182
1147.21 52.6504
1147.37 58.5307
1147.45 61.4066
1147.53 64.1357
1147.61 66.6393
1147.69 68.8091
1147.76 70.6202
1147.84 71.9695
1147.92 72.7984
1148.00 73.0695
1148.08 72.7772
1148.16 71.9277
1148.24 70.5596
1148.32 68.7576
1148.39 66.5484
1148.47 64.0336
1148.55 61.2961
1148.63 58.4516
1148.79 52.5295
1148.95 46.7757
1149.02 44.0195
1149.10 41.3855
1149.18 38.8861
1149.26 36.5566
1149.33 34.6122
1149.40 32.8019
1149.47 31.0702
1149.53 29.4640
1149.60 27.9320
1149.67 26.5142
1149.74 25.1639
1149.81 23.9155
1149.88 22.7274
1149.95 21.6291
1150.01 20.5837
1150.08 19.6171
1150.15 18.6964
1150.22 17.8445
1150.29 17.0438
1150.36 16.2908
1150.42 15.5722
1150.49 14.9057
1150.56 14.2688
1150.63 13.6773
1150.70 13.1113
1150.77 12.5850
1150.83 12.0877
1150.90 11.6176
1150.97 11.1664
1151.04 10.7457
1151.11 10.3413
1151.18 9.96361
1151.31 9.26018
1151.45 8.63012
1151.59 8.05587
1151.72 7.53514
1151.86 7.06175
1152.00 6.63033
1152.13 6.23622
1152.27 5.87538
1152.41 5.54427
1152.54 5.24194
1152.68 4.96125
1152.82 4.70211
1152.96 4.46244
1153.09 4.24193
1153.23 4.03571
1153.37 3.84398
1153.50 3.66546
1153.64 3.50014
1153.78 3.34457
1153.91 3.19907
1154.05 3.06280
1154.19 2.93500
1154.32 2.81501
1154.46 2.70221
1154.60 2.59604
1154.73 2.49670
1154.87 2.40229
1155.01 2.31313
1155.14 2.22886
1155.28 2.14968
1155.55 2.00251
1155.83 1.87048
1156.10 1.75076
1156.37 1.64264
1156.65 1.54400
1156.92 1.45441
1157.20 1.37221
1157.47 1.29717
1157.74 1.22798
1158.02 1.16452
1158.29 1.10575
1158.56 1.05143
1158.84 1.00113
1159.11 0.954616
1159.38 0.911223
1159.66 0.870966
1159.93 0.833284
1160.20 0.798218
1160.48 0.765298
1160.75 0.734467
1161.03 0.705553
1161.30 0.678500
1161.57 0.652971
1161.85 0.629026
1162.12 0.606379
1162.39 0.585092
1162.94 0.545845
1163.49 0.510778
1164.04 0.479271
1164.58 0.450870
1165.13 0.425191
1165.68 0.401906
1166.22 0.380737
1166.77 0.361445
1167.32 0.343794
1167.87 0.327671
